DateKey,Date,Fiscal Year,Fiscal Quarter,Month,MonthKey,Full Date
20201117,2020-11-17T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 17"
20201118,2020-11-18T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 18"
20201119,2020-11-19T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 19"
20201120,2020-11-20T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 20"
20201121,2020-11-21T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 21"
20201122,2020-11-22T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 22"
20201123,2020-11-23T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 23"
20201124,2020-11-24T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 24"
20201125,2020-11-25T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 25"
20201126,2020-11-26T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 26"
20201127,2020-11-27T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 27"
20201128,2020-11-28T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 28"
20201129,2020-11-29T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 29"
20201130,2020-11-30T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 30"
20201201,2020-12-01T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 01"
20201202,2020-12-02T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 02"
20201203,2020-12-03T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 03"
20201204,2020-12-04T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 04"
20201205,2020-12-05T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 05"
20201206,2020-12-06T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 06"
20201207,2020-12-07T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 07"
20201208,2020-12-08T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 08"
20201209,2020-12-09T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 09"
20201210,2020-12-10T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 10"
20201211,2020-12-11T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 11"
20201212,2020-12-12T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 12"
20201213,2020-12-13T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 13"
20201214,2020-12-14T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 14"
20201215,2020-12-15T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 15"
20201216,2020-12-16T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 16"
20201217,2020-12-17T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 17"
20201218,2020-12-18T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 18"
20201219,2020-12-19T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 19"
20201220,2020-12-20T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 20"
20201221,2020-12-21T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 21"
20201222,2020-12-22T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 22"
20201223,2020-12-23T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 23"
20201224,2020-12-24T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 24"
20201225,2020-12-25T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 25"
20201226,2020-12-26T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 26"
20201227,2020-12-27T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 27"
20201228,2020-12-28T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 28"
20201229,2020-12-29T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 29"
20201230,2020-12-30T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 30"
20201231,2020-12-31T00:00:00,FY2021,FY2021 Q2,2020 Dec,202012,"2020 Dec, 31"
20200701,2020-07-01T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 01"
20200702,2020-07-02T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 02"
20200703,2020-07-03T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 03"
20200704,2020-07-04T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 04"
20200705,2020-07-05T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 05"
20200706,2020-07-06T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 06"
20200707,2020-07-07T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 07"
20200708,2020-07-08T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 08"
20200709,2020-07-09T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 09"
20200710,2020-07-10T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 10"
20200711,2020-07-11T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 11"
20200712,2020-07-12T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 12"
20200713,2020-07-13T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 13"
20200714,2020-07-14T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 14"
20200715,2020-07-15T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 15"
20200716,2020-07-16T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 16"
20200717,2020-07-17T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 17"
20200718,2020-07-18T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 18"
20200719,2020-07-19T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 19"
20200720,2020-07-20T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 20"
20200721,2020-07-21T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 21"
20200722,2020-07-22T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 22"
20200723,2020-07-23T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 23"
20200724,2020-07-24T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 24"
20200725,2020-07-25T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 25"
20200726,2020-07-26T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 26"
20200727,2020-07-27T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 27"
20200728,2020-07-28T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 28"
20200729,2020-07-29T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 29"
20200730,2020-07-30T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 30"
20200731,2020-07-31T00:00:00,FY2021,FY2021 Q1,2020 Jul,202007,"2020 Jul, 31"
20200801,2020-08-01T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 01"
20200802,2020-08-02T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 02"
20200803,2020-08-03T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 03"
20200804,2020-08-04T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 04"
20200805,2020-08-05T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 05"
20200806,2020-08-06T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 06"
20200807,2020-08-07T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 07"
20200808,2020-08-08T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 08"
20200809,2020-08-09T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 09"
20200810,2020-08-10T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 10"
20200811,2020-08-11T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 11"
20200812,2020-08-12T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 12"
20200813,2020-08-13T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 13"
20200814,2020-08-14T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 14"
20200815,2020-08-15T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 15"
20200816,2020-08-16T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 16"
20200817,2020-08-17T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 17"
20200818,2020-08-18T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 18"
20200819,2020-08-19T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 19"
20200820,2020-08-20T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 20"
20200821,2020-08-21T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 21"
20200822,2020-08-22T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 22"
20200823,2020-08-23T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 23"
20200824,2020-08-24T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 24"
20200825,2020-08-25T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 25"
20200826,2020-08-26T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 26"
20200827,2020-08-27T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 27"
20200828,2020-08-28T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 28"
20200829,2020-08-29T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 29"
20200830,2020-08-30T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 30"
20200831,2020-08-31T00:00:00,FY2021,FY2021 Q1,2020 Aug,202008,"2020 Aug, 31"
20200901,2020-09-01T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 01"
20200902,2020-09-02T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 02"
20200903,2020-09-03T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 03"
20200904,2020-09-04T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 04"
20200905,2020-09-05T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 05"
20200906,2020-09-06T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 06"
20200907,2020-09-07T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 07"
20200908,2020-09-08T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 08"
20200909,2020-09-09T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 09"
20200910,2020-09-10T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 10"
20200911,2020-09-11T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 11"
20200912,2020-09-12T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 12"
20200913,2020-09-13T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 13"
20200914,2020-09-14T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 14"
20200915,2020-09-15T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 15"
20200916,2020-09-16T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 16"
20200917,2020-09-17T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 17"
20200918,2020-09-18T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 18"
20200919,2020-09-19T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 19"
20200920,2020-09-20T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 20"
20200921,2020-09-21T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 21"
20200922,2020-09-22T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 22"
20200923,2020-09-23T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 23"
20200924,2020-09-24T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 24"
20200925,2020-09-25T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 25"
20200926,2020-09-26T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 26"
20200927,2020-09-27T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 27"
20200928,2020-09-28T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 28"
20200929,2020-09-29T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 29"
20200930,2020-09-30T00:00:00,FY2021,FY2021 Q1,2020 Sep,202009,"2020 Sep, 30"
